"treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq"
0,31,16,0,0,1,0,17.26701953125,25.24355078125,13.61725,961,29791,256,0,0,276.2723125,298.149963492569,637.236856045547
0,38,12,0,0,1,0,21.064080078125,20.499189453125,25.198189453125,1444,54872,144,0,0,252.7689609375,443.695469537662,420.216768235111
0,52,11,1,0,1,1,14.851240234375,13.4668095703125,14.755099609375,2704,140608,121,0,0,163.363642578125,220.559336499119,181.35496000306
0,27,16,0,0,0,0,18.916720703125,15.9893701171875,25.518859375,729,19683,256,0,0,302.66753125,357.842322160038,255.659956744409
0,42,15,0,1,1,0,25.470470703125,14.3207900390625,7.3753330078125,1764,74088,225,0,0,382.057060546875,648.744877838749,205.085027342912
0,28,16,0,0,1,0,24.667169921875,25.24355078125,25.564669921875,784,21952,256,0,0,394.67471875,608.469271954655,637.236856045547
0,49,9,0,0,1,1,17.513890625,22.599240234375,19.39073046875,2401,117649,81,0,0,157.625015625,306.736364824463,510.725659170994
0,22,14,0,0,1,0,10.7211103515625,12.09183984375,19.2946796875,484,10648,196,0,0,150.095544921875,114.942207170381,146.2125908069
0,26,13,0,0,0,0,1.6594990234375,12.6683203125,16.398330078125,676,17576,169,0,0,21.5734873046875,2.75393700879002,160.4863395401
0,35,12,0,0,0,0,17.472740234375,3.31925805664063,8.14522900390625,1225,42875,144,0,0,209.6728828125,305.296651297947,11.0174740465737
0,37,8,0,0,1,1,25.8623203125,24.543529296875,5.318337890625,1369,50653,64,0,0,206.8985625,668.85961194635,602.384830346561
0,20,11,0,0,0,1,1.394998046875,1.80464501953125,10.3913701171875,400,8000,121,0,0,15.344978515625,1.94601955078506,3.25674364651895
0,42,9,0,0,1,1,13.7912802734375,13.1373896484375,15.98308984375,1764,74088,81,0,0,124.121522460938,190.199411580506,172.591006774873
0,17,9,0,0,0,1,1.14617102050781,4.52056494140625,11.9045703125,289,4913,81,0,0,10.3155391845703,1.31370800825192,20.4355073894713
0,39,8,0,0,1,1,10.6760400390625,9.3812900390625,12.913849609375,1521,59319,64,0,0,85.4083203125,113.977830915666,88.0086027970133
0,42,12,0,0,1,0,14.7003798828125,13.3755,19.248869140625,1764,74088,144,0,0,176.40455859375,216.101168698998,178.90400025
0,30,12,0,0,1,0,2.91146997070312,6.5400478515625,8.07577587890625,900,27000,144,0,0,34.9376396484375,8.47665739030606,42.7722259007273
0,34,11,0,0,1,1,0,9.6802744140625,14.093080078125,1156,39304,121,1,0,0,0,93.7077127315531
0,47,8,0,0,1,1,11.7066201171875,13.293150390625,12.384830078125,2209,103823,64,0,0,93.6529609375,137.044954568139,176.707847307774
0,23,11,0,1,0,1,5.3194091796875,3.7167099609375,13.9615595703125,529,12167,121,0,0,58.5135009765625,28.2961140209436,13.813932933732
0,33,12,0,1,1,0,11.179580078125,8.1137421875,5.51044189453125,1089,35937,144,0,0,134.1549609375,124.983010723209,65.8328122852173
0,36,7,0,1,1,1,14.1361103515625,14.981419921875,17.97801953125,1296,46656,49,0,0,98.9527724609375,199.829615871552,224.442942875553
0,31,18,0,0,1,0,8.18385693359375,11.515349609375,10.5081103515625,961,29791,324,0,0,147.309424804687,66.9755143095305,132.603276626133
0,34,8,0,1,1,1,17.547189453125,17.643630859375,13.74876953125,1156,39304,64,0,0,140.377515625,307.903857703861,311.29770990189
0,29,15,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,841,24389,225,0,0,387.9348046875,668.85961194635,637.236856045547
0,33,8,0,0,1,1,12.398240234375,11.151919921875,0,1089,35937,64,0,0,99.185921875,153.716360909275,124.365317943913
0,24,12,0,0,1,0,5.12348291015625,0.375967712402344,12.0390400390625,576,13824,144,0,0,61.481794921875,26.2500771306632,0.141351720769051
0,19,3,0,0,1,1,0,0.537096801757812,0,361,6859,9,1,0,0,0,0.288472974458471
0,34,8,0,0,1,1,6.41072119140625,12.671900390625,13.77241015625,1156,39304,64,0,0,51.28576953125,41.0973461939452,160.577059509922
0,40,8,0,0,1,1,13.728580078125,15.7190302734375,13.9733798828125,1600,64000,64,0,0,109.828640625,188.473910961491,247.087912737245
0,39,9,0,0,1,1,18.330900390625,16.750259765625,22.7422109375,1521,59319,81,0,0,164.978103515625,336.021909131016,280.571202215916
0,29,16,0,0,1,0,7.10626123046875,5.27787109375,4.43022412109375,841,24389,256,0,0,113.7001796875,50.4989486756632,27.8559232822418
0,37,8,0,0,1,1,20.554669921875,17.8298203125,4.6770048828125,1369,50653,64,0,0,164.437359375,422.494455597233,317.902492376038
0,16,10,0,0,0,1,0,4.13206494140625,6.30102587890625,256,4096,100,1,0,0,0,17.0739606799986
0,35,13,0,0,0,0,3.68342211914063,13.323580078125,9.7190078125,1225,42875,169,0,0,47.8844875488281,13.5675985077744,177.517786098209
0,33,12,0,0,1,0,4.85506298828125,7.38687109375,6.16064208984375,1089,35937,144,0,0,58.260755859375,23.5716366201785,54.5658645556793
0,54,5,1,0,1,1,0,0,0,2916,157464,25,1,1,0,0,0
0,41,12,0,0,1,0,23.54255078125,22.212529296875,21.740310546875,1681,68921,144,0,0,282.510609375,554.251697287735,493.39645776453
0,55,11,0,0,1,1,3.10739697265625,2.6085,3.07071606445313,3025,166375,121,0,0,34.1813666992187,9.65591594567323,6.80427225
0,30,12,0,0,1,0,5.80334814453125,9.635515625,20.5625703125,900,27000,144,0,0,69.640177734375,33.6788496866343,92.8431613596191
0,33,12,0,0,1,0,14.3320400390625,11.38466015625,23.136759765625,1089,35937,144,0,0,171.98448046875,205.407371681291,129.610486873306
0,51,8,0,0,1,1,20.22158984375,14.54816015625,6.9216708984375,2601,132651,64,0,0,161.77271875,408.912695808853,211.6489639319
0,55,4,1,0,0,1,0,0,0,3025,166375,16,1,1,0,0,0
0,19,11,1,0,0,1,0,0,16.48551953125,361,6859,121,1,1,0,0,0
0,18,11,1,0,0,1,0,0,7.1462861328125,324,5832,121,1,1,0,0,0
0,43,9,1,0,1,1,11.10316015625,11.728400390625,13.0438896484375,1849,79507,81,0,0,99.92844140625,123.280165455338,137.555375722813
0,23,8,1,0,1,1,0.8738330078125,0.893370971679687,3.37217211914062,529,12167,64,0,0,6.9906640625,0.763584125542641,0.798111693039909
0,37,12,0,1,1,0,4.808041015625,3.40340307617187,0,1369,50653,144,0,0,57.6964921875,23.1172584079323,11.5831524988962
0,53,5,0,1,1,1,19.54173046875,24.28751953125,23.875630859375,2809,148877,25,0,0,97.70865234375,381.879229713272,589.88360498085
0,17,9,0,1,0,1,0,0,7.80830712890625,289,4913,81,1,1,0,0,0
0,25,13,0,0,0,0,12.200349609375,15.2374404296875,15.799849609375,625,15625,169,0,0,158.604544921875,148.848530590977,232.179590848275
0,18,12,0,0,1,0,1.68888793945313,0.0823548431396484,0,324,5832,144,0,0,20.2666552734375,2.85234247203022,0.0067823201885561
0,54,11,0,1,1,1,0,6.68685498046875,8.14522900390625,2916,157464,121,1,0,0,0,44.7140295298197
0,40,13,0,0,1,0,22.443400390625,20.440109375,25.564669921875,1600,64000,169,0,0,291.764205078125,503.706221093906,417.798071261963
0,26,12,0,0,1,0,12.1905595703125,13.01923046875,25.564669921875,676,17576,144,0,0,146.28671484375,148.609742637338,169.500361998428
0,30,10,0,0,1,1,15.69176953125,15.25533984375,0,900,27000,100,0,0,156.9176953125,246.231631021866,232.725393748306
0,26,14,0,0,1,0,1.17164196777344,7.4817578125,16.1308603515625,676,17576,196,0,0,16.4029875488281,1.37274490064801,55.9766999649048
0,20,12,0,0,1,0,9.7728232421875,15.8533095703125,0,400,8000,144,0,0,117.27387890625,95.5080741230402,251.327424332162
0,35,4,0,1,1,1,15.756419921875,20.2002109375,9.31706640625,1225,42875,16,0,0,63.0256796875,248.264768754459,408.048521919495
0,55,12,0,0,1,0,11.5106904296875,12.4373701171875,7.54231591796875,3025,166375,144,0,0,138.12828515625,132.495994168099,154.688175431909
0,33,12,0,0,1,0,3.19164599609375,10.16366015625,1.10238403320312,1089,35937,144,0,0,38.299751953125,10.1866041643813,103.299987771744
0,46,9,1,0,1,1,9.9648310546875,9.5084033203125,15.275259765625,2116,97336,81,0,0,89.6834794921875,99.2978579484644,90.4097337017298
0,28,12,1,0,1,0,19.9649296875,12.587759765625,15.9520595703125,784,21952,144,0,0,239.57915625,398.598417426819,158.451695917088
0,26,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,676,17576,144,0,0,310.34784375,668.85961194635,637.236856045547
0,19,10,0,0,0,1,2.08074096679688,8.77437109375,25.564669921875,361,6859,100,0,0,20.8074096679687,4.32948297090679,76.9895880908356
0,55,6,1,0,1,1,12.349259765625,10.833240234375,15.4880498046875,3025,166375,36,0,0,74.09555859375,152.504216758884,117.359093975681
0,51,9,1,0,1,1,18.32698046875,17.407310546875,17.225859375,2601,132651,81,0,0,164.94282421875,335.878213101944,303.014460475346
0,38,12,0,0,1,0,23.658150390625,21.886689453125,19.68183984375,1444,54872,144,0,0,283.8978046875,559.70807990543,479.027175217533
0,22,16,0,0,0,0,2.58623193359375,0,0,484,10648,256,0,1,41.3797109375,6.68859561434007,0
0,36,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1296,46656,196,0,0,362.072484375,668.85961194635,637.236856045547
0,54,8,0,0,1,1,7.19834619140625,0,6.43697705078125,2916,157464,64,0,1,57.58676953125,51.8161878913329,0
0,47,8,0,0,1,1,10.71523046875,9.5352578125,7.8925380859375,2209,103823,64,0,0,85.72184375,114.816163998428,90.9211415508423
0,20,13,0,0,0,0,2.94869702148437,2.553,15.5456796875,400,8000,169,0,0,38.3330612792969,8.69481412451082,6.517809
0,23,11,0,0,1,1,14.104759765625,0,13.2640703125,529,12167,121,0,1,155.152357421875,198.944248045994,0
0,18,8,0,0,0,1,2.6998701171875,7.2687099609375,4.286884765625,324,5832,64,0,0,21.5989609375,7.28929864968204,52.834144496232
0,24,12,0,0,0,0,13.632580078125,8.58638671875,11.0149697265625,576,13824,144,0,0,163.5909609375,185.847239586491,73.7260368839264
0,37,9,0,0,1,1,25.8623203125,21.872369140625,18.48044921875,1369,50653,81,0,0,232.7608828125,668.85961194635,478.400531823765
0,42,10,0,0,1,1,25.8623203125,25.24355078125,25.564669921875,1764,74088,100,0,0,258.623203125,668.85961194635,637.236856045547
0,19,12,0,0,0,0,5.499662109375,7.80938720703125,16.50325,361,6859,144,0,0,65.9959453125,30.2462833172951,60.9865285493433
0,30,12,0,0,1,0,16.10908984375,13.1284404296875,13.063099609375,900,27000,144,0,0,193.309078125,259.502775594009,172.355948115853
0,26,13,0,0,0,0,10.01576953125,1.81896801757813,13.4473095703125,676,17576,169,0,0,130.20500390625,100.315639303116,3.30864464897209
0,41,12,0,1,1,0,16.489189453125,14.4496904296875,16.80323046875,1681,68921,144,0,0,197.8702734375,271.893368821049,208.793553513803
0,25,14,0,1,1,0,1.62227294921875,2.23969409179688,1.89296801757812,625,15625,196,0,0,22.7118212890625,2.6317695217669,5.01622962482983
0,29,12,0,0,1,0,19.312490234375,19.691759765625,25.564669921875,841,24389,144,0,0,231.7498828125,372.97227905283,387.765402667088
0,17,11,0,0,0,1,0,0.418935485839844,6.18576318359375,289,4913,121,1,0,0,0,0.175506941295866
0,48,11,0,0,0,1,25.8623203125,25.24355078125,0,2304,110592,121,0,0,284.4855234375,668.85961194635,637.236856045547
0,19,11,0,0,0,1,7.331576171875,1.03301599121094,10.8110498046875,361,6859,121,0,0,80.647337890625,53.7520091640053,1.06712203809752
0,24,12,0,0,0,0,18.03505078125,22.654740234375,23.486990234375,576,13824,144,0,0,216.420609375,325.263056682266,513.23725508701
0,44,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1936,85184,256,0,0,413.797125,668.85961194635,637.236856045547
0,39,12,0,0,1,0,25.8623203125,24.66348046875,25.564669921875,1521,59319,144,0,0,310.34784375,668.85961194635,608.287268832413
0,17,10,0,0,0,1,0.711213806152344,4.23948388671875,8.21763671875,289,4913,100,0,0,7.11213806152344,0.505825078061704,17.9732236257479
0,21,12,0,0,1,0,9.6474296875,13.67448046875,6.9719140625,441,9261,144,0,0,115.76915625,93.0728995752564,186.991416090225
0,22,15,0,0,1,0,10.79948046875,13.7801103515625,7.162541015625,484,10648,225,0,0,161.99220703125,116.628778394913,189.89144130124
0,34,11,0,0,0,1,11.122759765625,18.798390625,17.9839296875,1156,39304,121,0,0,122.350357421875,123.715784803806,353.379490090088
0,55,13,1,0,1,0,11.152150390625,13.515150390625,13.9467802734375,3025,166375,169,0,0,144.977955078125,124.370458335117,182.659290081211
0,32,12,0,0,1,0,21.062119140625,20.064150390625,22.33583984375,1024,32768,144,0,0,252.7454296875,443.612862693882,402.570130897617
0,32,16,0,0,1,0,18.936310546875,23.687759765625,23.0835703125,1024,32768,256,0,0,302.98096875,358.583857127689,561.109962713963
0,20,14,0,0,0,0,0.683784118652344,0.562161315917969,9.8534814453125,400,8000,196,0,0,9.57297766113281,0.467560720921163,0.316025345114622
0,19,12,0,0,1,0,2.182623046875,5.2689189453125,15.8235,361,6859,144,0,0,26.1914765625,4.76384336474991,27.761506852273
0,28,18,0,0,0,0,0,4.1768232421875,16.50473046875,784,21952,324,1,0,0,0,17.4458523964777
0,38,12,0,1,1,0,25.8623203125,25.24355078125,25.564669921875,1444,54872,144,0,0,310.34784375,668.85961194635,637.236856045547
0,23,13,0,0,0,0,0.458468414306641,0.438628997802734,0,529,12167,169,0,0,5.96008938598633,0.210193286916845,0.192395397713431
0,29,12,0,0,1,0,0,0,0,841,24389,144,1,1,0,0,0
0,29,15,0,0,0,0,21.46573046875,17.247970703125,25.564669921875,841,24389,225,0,0,321.98595703125,460.777584557022,297.492493375858
0,28,12,0,0,1,0,16.301099609375,0.519193481445313,10.481509765625,784,21952,144,0,0,195.6131953125,265.725848474766,0.269561871175304
0,26,13,0,0,0,0,0.875792297363281,10.6363095703125,12.766080078125,676,17576,169,0,0,11.3852998657227,0.767012148120854,113.131081275521
0,25,13,0,0,0,0,11.99658984375,14.4210498046875,14.1241103515625,625,15625,169,0,0,155.95566796875,143.918167879166,207.966677469277
0,32,15,0,0,0,0,0.489816711425781,0.968564514160156,7.68417822265625,1024,32768,225,0,0,7.34725067138672,0.239920410791967,0.938117218090299
0,23,13,0,0,0,0,3.2425869140625,6.0047421875,5.8710078125,529,12167,169,0,0,42.1536298828125,10.5143698952494,36.0569287383423
0,33,16,0,0,0,0,25.8623203125,25.24355078125,25.564669921875,1089,35937,256,0,0,413.797125,668.85961194635,637.236856045547
0,44,7,0,1,1,1,24.923830078125,25.24355078125,25.211490234375,1936,85184,49,0,0,174.466810546875,621.197305763248,637.236856045547
0,19,12,0,0,0,0,3.18184912109375,2.19493505859375,0.3768203125,361,6859,144,0,0,38.182189453125,10.1241638294051,4.81773991144395
0,17,11,0,0,0,1,0,2.98804809570313,0,289,4913,121,1,0,0,0,8.92843142223507
0,22,11,0,1,1,1,7.62742578125,10.867259765625,0,484,10648,121,0,0,83.90168359375,58.1776240484772,118.097334813572
0,17,11,0,1,0,1,0,1.95861303710938,3.870166015625,289,4913,121,1,0,0,0,3.83616502913481
0,43,6,1,0,1,1,5.81510400390625,0,12.970009765625,1849,79507,36,0,1,34.8906240234375,33.8154345762465,0
0,44,9,1,0,0,1,13.7618896484375,14.558900390625,17.754880859375,1936,85184,81,0,0,123.857006835937,189.389606695771,211.961580584141
0,55,12,0,0,0,0,15.5879296875,13.8033896484375,9.9081572265625,3025,166375,144,0,0,187.05515625,242.983551942444,190.533565786592
0,34,14,0,1,1,0,21.39126953125,25.24355078125,19.254779296875,1156,39304,196,0,0,299.4777734375,457.586412158585,637.236856045547
0,51,16,0,0,1,0,0,0,0,2601,132651,256,1,1,0,0,0
0,48,13,0,0,1,0,0,0,0,2304,110592,169,1,1,0,0,0
0,27,12,0,0,0,0,0.160659896850586,0,12.174990234375,729,19683,144,0,1,1.92791876220703,0.0258116024560409,0
0,37,16,0,0,0,0,23.9383203125,25.24355078125,0,1369,50653,256,0,0,383.013125,573.04317938385,637.236856045547
0,28,16,0,0,0,0,16.3402900390625,14.88116015625,19.6907109375,784,21952,256,0,0,261.444640625,267.005078560685,221.448927595963
0,27,14,1,0,1,0,25.819220703125,20.973630859375,25.564669921875,729,19683,196,0,0,361.46908984375,666.632157716679,439.893191425327
0,40,13,1,0,1,0,0,0,0,1600,64000,169,1,1,0,0,0
0,52,8,1,0,1,1,5.45459912109375,0.666,0,2704,140608,64,0,0,43.63679296875,29.7526515718367,0.443556
0,29,16,0,0,0,0,0,8.7940654296875,1.36246398925781,841,24389,256,1,0,0,0,77.3355867816248
0,28,18,0,0,0,0,0.203763702392578,0,0,784,21952,324,0,1,3.66774664306641,0.0415196464127311,0
0,19,12,0,0,0,0,4.76493701171875,5.69859716796875,0.236436294555664,361,6859,144,0,0,57.179244140625,22.7046247256472,32.4740096827815
0,36,13,0,0,1,0,21.356009765625,21.439109375,24.123890625,1296,46656,169,0,0,277.628126953125,456.07915310947,459.635410793213
0,22,12,1,0,0,0,13.6776396484375,3.8312900390625,2.52247900390625,484,10648,144,0,0,164.13167578125,187.07782635251,14.6787833634195
0,20,14,1,0,0,0,8.76771875,8.63114453125,6.5492841796875,400,8000,196,0,0,122.7480625,76.8728920791016,74.4966559193268
0,54,12,0,0,1,0,24.46144921875,25.24355078125,17.24801953125,2916,157464,144,0,0,293.537390625,598.362497881485,637.236856045547
0,55,15,0,0,1,0,22.319970703125,25.24355078125,25.564669921875,3025,166375,225,0,0,334.799560546875,498.181092188358,637.236856045547
0,34,14,0,0,1,0,1.92987805175781,0,25.564669921875,1156,39304,196,0,1,27.0182927246094,3.72442929465653,0
0,26,14,1,0,0,0,1.7535439453125,2.28266088867188,18.36223046875,676,17576,196,0,0,24.549615234375,3.07491636814213,5.21054073267227
0,30,13,0,0,1,0,25.8623203125,25.24355078125,5.8902177734375,900,27000,169,0,0,336.2101640625,668.85961194635,637.236856045547
0,46,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2116,97336,256,0,0,413.797125,668.85961194635,637.236856045547
0,19,13,0,0,0,0,5.71126318359375,2.61387109375,5.98627001953125,361,6859,169,0,0,74.2464213867188,32.6185271522734,6.83232209474182
0,18,12,0,0,0,0,4.31234619140625,5.1686611328125,2.5682890625,324,5832,144,0,0,51.748154296875,18.596329674536,26.7150579058466
0,18,12,0,0,0,0,2.2707900390625,7.62498388671875,7.812740234375,324,5832,144,0,0,27.24948046875,5.15648740150547,58.1403792727206
0,29,12,0,0,1,0,22.35523046875,24.9767890625,25.564669921875,841,24389,144,0,0,268.262765625,499.756329310928,623.83999187262
0,22,12,0,0,1,0,15.0726396484375,10.6649501953125,25.564669921875,484,10648,144,0,0,180.87167578125,227.18446597165,113.741162668496
0,29,14,0,0,0,0,9.8296416015625,8.7672099609375,18.035650390625,841,24389,196,0,0,137.614982421875,96.6218540151682,76.8639704991617
0,42,16,0,0,1,0,16.2482001953125,16.168400390625,25.564669921875,1764,74088,256,0,0,259.971203125,264.004009586953,261.417171191563
0,22,18,1,0,0,0,0.997266784667969,12.8509404296875,7.50093994140625,484,10648,324,0,0,17.9508021240234,0.994541039801989,165.146669927377
0,30,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,900,27000,196,0,0,362.072484375,668.85961194635,637.236856045547
0,17,11,0,0,0,1,0,2.59238696289062,19.17498046875,289,4913,121,1,0,0,0,6.72047016536528
0,31,16,0,0,1,0,17.24155078125,6.4451611328125,15.216150390625,961,29791,256,0,0,275.8648125,297.271073342423,41.5401020279169
0,26,14,0,0,1,0,0.462386993408203,0.529935485839844,0,676,17576,196,0,0,6.47341790771484,0.213801731673078,0.280831619152311
0,55,13,0,0,1,0,13.8304599609375,12.8921103515625,1.58707800292969,3025,166375,169,0,0,179.795979492187,191.281622731095,166.206509316865
0,48,16,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2304,110592,256,0,0,413.797125,668.85961194635,637.236856045547
0,19,13,0,0,0,0,1.32642395019531,1.47522595214844,6.1177880859375,361,6859,169,0,0,17.2435113525391,1.75940049565174,2.17629160989226
0,35,16,0,1,1,0,25.8623203125,20.9235,14.254150390625,1225,42875,256,0,0,413.797125,668.85961194635,437.79285225
0,26,14,0,0,1,0,0,0,7.2364267578125,676,17576,196,1,1,0,0,0
0,29,12,0,0,0,0,7.83902587890625,5.3727578125,0,841,24389,144,0,0,94.068310546875,61.4503267301619,28.8665265117798
0,33,12,0,0,1,0,13.6149501953125,14.419259765625,8.8959140625,1089,35937,144,0,0,163.37940234375,185.36686882084,207.915052188572
0,31,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,961,29791,144,0,0,310.34784375,668.85961194635,637.236856045547
0,29,12,0,0,1,0,0,0,0,841,24389,144,1,1,0,0,0
0,35,14,0,0,1,0,25.3881796875,25.073470703125,25.564669921875,1225,42875,196,0,0,355.434515625,644.559667844788,628.678933100468
0,52,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,2704,140608,144,0,0,310.34784375,668.85961194635,637.236856045547
0,28,12,0,0,1,0,0,0,0,784,21952,144,1,1,0,0,0
0,35,12,0,0,1,0,25.215759765625,25.152240234375,25.564669921875,1225,42875,144,0,0,302.5891171875,635.834540557712,632.635188807713
0,49,12,0,0,1,0,0,0,0,2401,117649,144,1,1,0,0,0
0,43,14,0,0,1,0,25.8623203125,24.437900390625,23.8298203125,1849,79507,196,0,0,362.072484375,668.85961194635,597.210975502109
0,24,14,0,1,0,0,0,3.00774194335937,19.028689453125,576,13824,196,1,0,0,0,9.04651159784323
0,20,13,1,0,0,0,1.11678198242187,0.420725799560547,8.81168359375,400,8000,169,0,0,14.5181657714844,1.24720199626213,0.177010198415861
0,42,12,0,0,1,0,24.5809609375,24.035080078125,25.564669921875,1764,74088,144,0,0,294.97153125,604.223640610901,577.685074361881
0,40,14,0,0,1,0,23.033140625,6.02085498046875,21.76691015625,1600,64000,196,0,0,322.46396875,530.525567051025,36.2506946958353
0,23,13,0,0,1,0,23.6150390625,18.75005078125,25.564669921875,529,12167,169,0,0,306.9955078125,557.670069923401,351.564404299454
0,29,12,0,0,1,0,7.858619140625,7.40656494140625,17.361810546875,841,24389,144,0,0,94.3034296875,61.7578947973976,54.8572042312682
0,32,14,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,1024,32768,196,0,0,362.072484375,668.85961194635,637.236856045547
0,21,12,1,0,0,0,8.7990673828125,5.79169384765625,15.37426953125,441,9261,144,0,0,105.58880859375,77.4235868072748,33.5437176249793
0,32,12,0,0,1,0,4.86289990234375,7.6178232421875,5.92863916015625,1024,32768,144,0,0,58.354798828125,23.6477954602148,58.0312309492121
0,33,14,0,1,1,0,23.327029296875,25.24355078125,23.059919921875,1089,35937,196,0,0,326.57841015625,544.150295817265,637.236856045547
0,23,13,0,0,0,0,10.8073203125,13.013849609375,16.58305078125,529,12167,169,0,0,140.4951640625,116.798172336975,169.36028165543
0,23,16,0,0,0,0,0,11.4723896484375,10.52141015625,529,12167,256,1,0,0,0,131.615724245576
0,21,14,0,0,0,0,1.47140905761719,10.3212099609375,17.205169921875,441,9261,196,0,0,20.5997268066406,2.1650446148379,106.527375057755
0,45,18,0,0,1,0,3.64423608398437,5.2098388671875,0,2025,91125,324,0,0,65.5962495117188,13.2804566358138,27.1424210220575
0,27,17,0,0,0,0,0.677906311035156,0,7.44035302734375,729,19683,289,0,1,11.5244072875977,0.459556966541294,0
0,30,17,0,0,0,0,25.8623203125,25.24355078125,25.564669921875,900,27000,289,0,0,439.6594453125,668.85961194635,637.236856045547
0,35,12,0,0,1,0,25.8623203125,25.24355078125,12.42916015625,1225,42875,144,0,0,310.34784375,668.85961194635,637.236856045547
0,32,16,0,1,1,0,25.8623203125,4.30751611328125,17.457859375,1024,32768,256,0,0,413.797125,668.85961194635,18.5546950661776
0,28,12,0,0,1,0,20.327390625,19.340849609375,24.12241015625,784,21952,144,0,0,243.9286875,413.202809621338,374.068463612461
0,26,13,0,0,0,0,10.47816015625,0,18.62969921875,676,17576,169,0,1,136.21608203125,109.791840260025,0
0,28,12,0,0,0,0,3.0662529296875,17.120849609375,13.55666015625,784,21952,144,0,0,36.79503515625,9.40190702881718,293.123491346836
0,27,16,0,0,0,0,25.8623203125,25.24355078125,25.564669921875,729,19683,256,0,0,413.797125,668.85961194635,637.236856045547
0,23,16,0,0,0,0,5.082337890625,5.95998388671875,4.38293701171875,529,12167,256,0,0,81.31740625,25.8301584344826,35.5214079299471
0,32,17,0,0,1,0,25.68991015625,25.24355078125,25.564669921875,1024,32768,289,0,0,436.72847265625,659.971483836197,637.236856045547
0,43,12,0,0,1,0,24.7475,22.59744921875,12.3050302734375,1849,79507,144,0,0,296.97,612.43875625,510.644711193985
0,17,11,0,0,0,1,0.197885894775391,4.06582299804688,14.6767802734375,289,4913,121,0,0,2.1767448425293,0.039158827351057,16.5309166514469
0,19,9,0,0,0,1,0.952203674316406,1.65783898925781,2.32298608398437,361,6859,81,0,0,8.56983306884766,0.906691837381665,2.74843011430337
0,20,18,0,0,1,0,19.35951953125,21.014810546875,25.564669921875,400,8000,324,0,0,348.4713515625,374.79099648085,441.622262321049
0,33,13,0,0,1,0,19.1714296875,13.1409697265625,0,1089,35937,169,0,0,249.2285859375,367.543716262756,172.685085354432
0,49,10,0,0,1,1,22.0437109375,18.33826953125,23.08948046875,2401,117649,100,0,0,220.437109375,485.925191896057,336.292129400772
0,55,12,0,0,1,0,25.8623203125,25.24355078125,25.564669921875,3025,166375,144,0,0,310.34784375,668.85961194635,637.236856045547
0,39,8,0,0,1,1,21.885009765625,10.1618701171875,21.53194921875,1521,59319,64,0,0,175.080078125,478.953652441502,103.263604278588
0,16,9,0,0,0,1,0,0,5.07303515625,256,4096,81,1,1,0,0,0
0,29,12,0,0,0,0,7.21989794921875,2.7212900390625,0.886635925292969,841,24389,144,0,0,86.638775390625,52.1269263971331,7.40541947670078
0,27,16,0,0,1,0,20.8172109375,23.537369140625,25.564669921875,729,19683,256,0,0,333.075375,433.35627121637,554.007746062046
0,34,12,0,0,0,0,23.18008984375,25.001849609375,25.564669921875,1156,39304,144,0,0,278.161078125,537.316565164322,625.092483889805
0,33,12,0,0,1,0,25.8623203125,19.203,0,1089,35937,144,0,0,310.34784375,668.85961194635,368.755209
0,37,13,0,0,1,0,6.626240234375,18.898650390625,18.950369140625,1369,50653,169,0,0,86.141123046875,43.9070596436501,357.158986587071
0,27,15,0,0,0,0,0,0.857564514160156,3.39286010742188,729,19683,225,1,0,0,0,0.735416895946745
0,23,13,0,0,0,0,0.766073303222656,5.86151611328125,6.45323193359375,529,12167,169,0,0,9.95895294189453,0.586868305910472,34.3573711462557
0,21,9,0,0,1,1,11.95741015625,14.3028896484375,0,441,9261,81,0,0,107.61669140625,142.979657644791,204.572652295381
0,20,12,0,0,1,0,9.416236328125,8.05287109375,14.3753203125,400,8000,144,0,0,112.9948359375,88.665506587101,64.8487328525543
0,47,7,0,0,0,1,24.4379296875,25.16298046875,25.564669921875,2209,103823,49,0,0,171.0655078125,597.212407411194,633.175586070694
0,42,14,1,0,1,0,17.245470703125,0,1.2605009765625,1764,74088,196,0,1,241.43658984375,297.406259772343,0
0,33,14,0,1,1,0,0,0,4.323828125,1089,35937,196,1,1,0,0,0
0,27,16,0,0,1,0,9.8394384765625,20.051609375,4.60607421875,729,19683,256,0,0,157.431015625,96.8145495340586,402.067038527588
0,38,12,0,0,1,0,8.3464765625,0,0,1444,54872,144,0,1,100.15771875,69.6636710083618,0
0,49,14,1,0,1,0,2.66068408203125,7.6554189453125,9.2594345703125,2401,117649,196,0,0,37.2495771484375,7.07923978437448,58.6054392282496
